Sex_int,Protected category,Overall,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English,Italian Residence,European Residence,Age Range_int,number_of_searches,experience_match_score,study_title_score,professional_similarity_score,study_area_score,general_similarity_score,Distance Residence - Akkodis HQ,Distance Residence - Assumption HQ,Hired
1,False,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,True,True,6,774.0,0.3333333333333333,0.0,0.3762246370315552,1.0,0.5875576138496399,0.0,119.48588248656404,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,True,True,6,152.0,0.0,0.1666666666666666,0.0757697746157646,0.4196033477783203,0.6089232563972473,0.0,891.6640661285893,0
1,False,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,False,True,6,162.0,0.6666666666666666,-0.5,0.2423691153526306,0.0721558779478073,0.4814371764659881,1452.7557509108435,1452.7557509108435,0
1,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,True,True,0,661.0,0.5,0.3333333333333333,0.4987227916717529,1.0000001192092896,0.4326401352882385,834.209151302931,555.0770589140129,1
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False,True,5,427.0,0.0,0.3333333333333333,0.3983189463615417,0.1270840615034103,0.4977650344371795,548.2586911720567,548.2586911720567,0
1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,True,True,3,65.0,0.8333333333333334,0.0,0.1552808284759521,0.3236594796180725,0.4863868653774261,477.5670330053997,477.5670330053997,0
1,False,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,4,364.0,0.1666666666666666,0.0,0.2213504165410995,1.0,0.5305788516998291,367.2956240813082,367.2956240813082,0
1,False,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,10.0,0.0,-0.1666666666666666,0.2333782613277435,1.0000001192092896,0.5506738424301147,658.5022377502794,658.5022377502794,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,3,422.3333333333333,0.1666666666666666,0.0,0.5972623825073242,1.0000001192092896,0.5458861589431763,713.5958196274554,713.5958196274554,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,True,True,2,614.0,-0.3333333333333333,-0.1666666666666666,0.0437405705451965,0.5041042566299438,0.5015323162078857,740.0022003607088,950.3865010381526,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,1,585.0,-0.3333333333333333,0.0,0.2395559847354889,1.0000001192092896,0.6135693192481995,261.2904898703645,261.2904898703645,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,True,True,0,696.0,-0.1666666666666666,0.0,0.321593314409256,0.5629082918167114,0.5660334825515747,733.1227686654644,733.1227686654644,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,74.0,0.0,0.0,0.15263731777668,1.0000001192092896,0.619495153427124,112.86661704371002,112.86661704371002,0
0,False,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,True,True,6,221.0,0.5,0.1666666666666666,0.2877757251262665,0.3039911389350891,0.4292539060115814,477.5670330053997,477.5670330053997,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,598.5,0.6666666666666666,0.0,0.1783716678619384,0.274491548538208,0.550213098526001,167.52708477048185,167.52708477048185,0
1,False,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,True,True,6,1249.0,0.5,0.0,0.1720011830329895,0.3055932521820068,0.4928963780403137,232.19542042975348,232.19542042975348,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,3,480.6666666666667,0.5,0.0,0.3025031685829162,0.9999999403953552,0.5000708103179932,756.8881146385098,756.8881146385098,0
0,False,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,True,True,0,349.0,-0.3333333333333333,0.3333333333333333,0.0039738826453685,0.2694469094276428,0.427568107843399,477.5670330053997,483.1437822237689,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,6,13.0,1.0,0.0,0.1457271575927734,0.9999999403953552,0.4802150726318359,477.5670330053997,477.5670330053997,0
1,True,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,True,True,4,944.25,0.3333333333333333,0.0,0.6161452531814575,0.4734894037246704,0.4805806279182434,750.9885009772902,750.9885009772902,0
0,False,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True,True,0,958.0,0.1666666666666666,0.1666666666666666,0.3287964165210724,1.0,0.5322796702384949,246.5162119579232,246.5162119579232,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,6,960.0,1.0,0.1666666666666666,0.1073535084724426,1.0000001192092896,0.5202698707580566,119.48588248656404,119.48588248656404,0
1,False,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,True,True,0,433.0,0.5,0.3333333333333333,0.3424246311187744,1.0,0.5829155445098877,81.17534737764707,81.17534737764707,0
1,False,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,True,True,4,857.0,0.8333333333333334,-0.3333333333333333,0.2729909420013428,0.1168567016720771,0.5022579431533813,934.454932259462,934.454932259462,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,True,True,3,405.3333333333333,0.0,0.1666666666666666,0.5530675053596497,0.4478940069675445,0.4987706542015075,483.1437822237689,483.1437822237689,0
0,False,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,True,True,5,132.0,0.5,-0.3333333333333333,0.3402201533317566,0.8313071727752686,0.4885984063148498,477.5670330053997,477.5670330053997,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,0,1157.0,0.5,-0.1666666666666666,0.2996329367160797,0.6472595930099487,0.50657057762146,713.5958196274554,713.5958196274554,0
1,False,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,True,True,2,679.8,-0.3333333333333333,0.0,0.3150644302368164,1.0,0.6125127673149109,447.3425852252864,447.3425852252864,0
0,False,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,True,True,1,531.0,0.0,0.1666666666666666,0.2637172639369964,0.2512491643428802,0.4451049268245697,0.0,477.5670330053997,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,True,True,4,263.0,-0.5,-0.1666666666666666,0.2612950801849365,1.0,0.6021928191184998,906.5315992096158,886.7315338038145,0
1,False,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,True,True,4,531.0,1.0,-0.1666666666666666,0.1804970502853393,0.2908903956413269,0.4490499496459961,45.23390588496461,479.18075773766486,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,403.0,-0.1666666666666666,0.0,0.2032577991485595,1.0000001192092896,0.5514882206916809,0.0,0.0,0
1,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,True,True,5,871.0,0.8333333333333334,0.1666666666666666,0.3389485478401184,1.0000001192092896,0.559678316116333,480.194595370845,480.194595370845,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,719.0,-0.1666666666666666,0.0,0.2953161597251892,0.1387689709663391,0.6206679344177246,126.36801588664628,126.36801588664628,0
1,False,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,False,True,6,672.0,0.6666666666666666,-0.3333333333333333,0.350433886051178,0.1471807062625885,0.4485063552856445,1351.879273834155,1351.879273834155,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,585.0,-0.1666666666666666,0.1666666666666666,0.1633837968111038,0.6472595930099487,0.5872589349746704,330.8982027267199,330.8982027267199,0
1,False,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,True,True,4,335.0,0.6666666666666666,0.1666666666666666,0.2191720902919769,1.0,0.4937577545642853,717.8746903043632,502.89938229027535,0
0,False,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,True,True,3,957.25,0.1666666666666666,0.0,0.3352101445198059,0.8313071727752686,0.5433377027511597,113.37048840862522,113.37048840862522,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,3,510.0,0.1666666666666666,0.0,0.2621375322341919,0.0722804516553878,0.5056275129318237,477.5670330053997,477.5670330053997,0
1,False,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,True,True,2,453.0,0.0,0.0,0.2529585361480713,0.6472595930099487,0.5493056774139404,0.0,261.2904898703645,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,0,532.6666666666666,0.0,-0.1666666666666666,0.1400253772735595,0.2682520449161529,0.4967810809612274,191.96756848820127,744.1568793017135,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,True,True,1,696.0,-0.3333333333333333,0.0,0.0575370118021965,0.4741823971271515,0.5218929052352905,261.2904898703645,261.2904898703645,0
1,False,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,True,True,5,392.0,0.6666666666666666,0.0,0.44430011510849,0.4409577250480652,0.4671369791030884,137.20073603938016,137.20073603938016,0
0,False,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,True,True,3,649.0,0.3333333333333333,0.1666666666666666,0.3389485478401184,0.574278712272644,0.6073048114776611,420.70037769585286,420.70037769585286,0
1,False,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,True,True,2,414.0,-0.3333333333333333,0.0,0.3277334570884704,0.5253975987434387,0.5211985111236572,583.8120159112386,583.8120159112386,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,True,True,1,480.6666666666667,0.0,0.1666666666666666,0.2800699472427368,0.5346493721008301,0.5523828864097595,0.0,0.0,0
1,False,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,False,False,6,592.0,1.0,-0.1666666666666666,0.3888454437255859,0.3203548192977905,0.5158500671386719,6843.559750696294,6843.559750696294,0
1,False,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,True,True,2,667.6666666666666,0.0,-0.1666666666666666,0.2953161597251892,0.3603686988353729,0.5113415718078613,395.7449737095418,395.7449737095418,0
0,False,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,True,True,6,304.0,0.8333333333333334,-0.3333333333333333,0.3016335964202881,0.4098448157310486,0.4721436500549316,264.57857977864154,126.36801588664628,0
1,False,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,True,True,3,960.0,0.8333333333333334,-0.5,0.5519533753395081,0.3917103111743927,0.5440278053283691,126.36801588664628,126.36801588664628,0
0,False,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,1129.0,-0.3333333333333333,0.1666666666666666,0.6775513887405396,0.1369464844465255,0.4506988525390625,303.4261289587183,303.4261289587183,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,6,422.3333333333333,0.8333333333333334,0.0,0.4264745712280273,0.5629082918167114,0.5197522044181824,436.0014126321234,436.0014126321234,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,True,True,1,349.0,0.1666666666666666,-0.5,0.0514968037605285,0.1252253949642181,0.4439231753349304,273.75597770679724,361.9474119493352,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,531.0,0.0,-0.1666666666666666,0.1533094644546508,0.2410373836755752,0.4906123280525207,859.2635095460995,429.4146357442965,0
1,False,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,True,True,0,822.6,0.3333333333333333,-0.1666666666666666,0.1320909708738327,0.292717307806015,0.4697877466678619,793.750717851653,787.2552303179688,0
1,False,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,True,True,0,1249.0,0.1666666666666666,-0.5,0.3565060198307037,0.1252253949642181,0.5134161710739136,309.80105658152377,309.80105658152377,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,4,803.6666666666666,0.3333333333333333,0.1666666666666666,0.2048801481723785,0.3917103111743927,0.4320546984672546,305.2657694848258,869.2933254013577,0
1,False,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,True,True,6,531.0,1.0,0.0,0.2824252843856811,0.1905146241188049,0.4666619300842285,477.5670330053997,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,0,1157.0,0.6666666666666666,0.0,0.1669791340827942,0.5132570862770081,0.5100647211074829,589.2514224108181,589.2514224108181,0
1,False,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,True,True,0,696.0,0.6666666666666666,0.0,0.2786629796028137,0.4741823971271515,0.4943281710147857,365.6445112149842,365.6445112149842,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,472.5,0.8333333333333334,0.0,0.3121546506881714,1.0,0.5554811358451843,264.57857977864154,264.57857977864154,0
1,False,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,True,True,2,364.0,-0.1666666666666666,0.0,0.4170244038105011,0.4579552412033081,0.4848695993423462,231.57328219040065,231.57328219040065,0
0,False,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,True,True,6,245.0,1.0,-0.5,0.1910261362791061,0.1270840615034103,0.4576127231121063,348.8085822344172,348.8085822344172,0
1,False,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,True,True,2,349.0,-0.6666666666666666,0.0,0.0921320617198944,1.0,0.6013123393058777,179.86012654605852,184.4906790947016,0
1,False,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,True,True,3,696.0,0.6666666666666666,0.0,0.2882254719734192,0.4689972996711731,0.4841931164264679,330.8982027267199,330.8982027267199,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,True,True,3,453.0,0.6666666666666666,-0.1666666666666666,0.2109487205743789,0.4612405896186828,0.5113296508789062,11.171571605192993,265.59431694228954,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,0,13.0,0.3333333333333333,0.0,0.3238087296485901,0.9999999403953552,0.4821102619171142,201.2948668017827,201.2948668017827,0
1,False,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,4,121.5,0.0,0.6666666666666666,0.4193796515464782,0.3988077044486999,0.4526641964912414,264.6791164338324,264.6791164338324,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,510.0,0.1666666666666666,0.1666666666666666,0.367616057395935,0.2026496827602386,0.5459914207458496,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,964.0,0.5,0.1666666666666666,0.1090006083250045,1.0000001192092896,0.603212296962738,80.59295745156713,80.59295745156713,0
1,False,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,True,True,5,499.0,0.3333333333333333,-0.1666666666666666,0.5245662331581116,1.0,0.5077818036079407,8.11877424219165,132.138515646174,0
1,False,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,True,True,1,958.0,-0.1666666666666666,-0.3333333333333333,0.3500986099243164,1.0,0.6542420387268066,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,1,13.0,0.0,-0.1666666666666666,0.3012869954109192,0.9999999403953552,0.56772381067276,658.5022377502794,658.5022377502794,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,0,964.0,-0.1666666666666666,0.3333333333333333,0.2643583416938782,0.1555326730012893,0.5615841150283813,259.1933802450328,259.1933802450328,0
1,False,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,True,True,2,672.0,-0.3333333333333333,-0.1666666666666666,0.2056515216827392,0.3813599348068237,0.4275494217872619,525.6548809246697,525.6548809246697,0
1,False,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,True,True,6,995.0,0.8333333333333334,-0.3333333333333333,0.3683990836143493,0.2608429789543152,0.4953433871269226,0.0,0.0,0
0,False,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,True,True,2,737.0,0.0,0.3333333333333333,0.2232465147972107,1.0,0.3807781934738159,0.0,0.0,0
1,False,2.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,True,True,6,863.6666666666666,0.6666666666666666,0.5,0.1761771440505981,0.580945611000061,0.6072105169296265,187.91046784282835,187.91046784282835,0
1,False,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,True,True,0,368.0,-0.3333333333333333,0.0,0.3830902576446533,0.4734894037246704,0.5456660985946655,114.69624192796068,604.8292319802936,0
0,False,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,True,True,0,480.6666666666667,0.5,0.1666666666666666,0.3174586892127991,0.1387689709663391,0.4853344559669494,0.0,0.0,0
1,False,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,True,True,0,480.6666666666667,0.0,0.1666666666666666,0.612602949142456,0.9999999403953552,0.5214101076126099,713.5958196274554,713.5958196274554,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,245.0,0.0,0.0,0.2395559847354889,0.6022917032241821,0.4775692224502563,264.40132180526354,264.40132180526354,0
0,False,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,0,899.0,1.0,0.0,0.2301592528820037,0.6955487728118896,0.4864957928657532,249.65984986851885,249.65984986851885,0
0,False,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,True,True,5,13.0,1.0,0.0,0.2828300595283508,0.3738945722579956,0.3634657859802246,523.1512708243162,523.1512708243162,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,841.0,0.3333333333333333,0.1666666666666666,0.1052439659833908,0.1191359609365463,0.4437603056430816,316.13058688037825,316.13058688037825,0
1,False,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,5,696.0,0.6666666666666666,0.0,0.1977357268333435,0.48845374584198,0.512239396572113,313.1873717976278,313.1873717976278,0
1,False,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,True,True,0,349.0,0.3333333333333333,0.0,0.3203110694885254,0.413150429725647,0.5537033677101135,303.4261289587183,289.9063667646953,0
0,False,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,True,True,1,651.6666666666666,-0.5,-0.1666666666666666,0.3806560933589935,0.1387689709663391,0.4641725420951843,155.30234646720388,155.30234646720388,0
1,False,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,True,True,4,839.0,0.6666666666666666,0.3333333333333333,0.4222955107688904,0.1270840615034103,0.5796411633491516,477.5670330053997,477.5670330053997,0
1,False,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,True,True,4,874.6666666666666,0.6666666666666666,0.0,0.2513646483421325,0.5253975987434387,0.5082433819770813,743.6227531745352,743.6227531745352,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,6,1249.0,-0.5,0.0,0.2867318987846374,0.4741823971271515,0.5257371664047241,358.1471787391544,358.1471787391544,0
1,False,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,True,True,5,245.0,0.6666666666666666,-0.1666666666666666,0.3554522395133972,0.8313071727752686,0.5119901895523071,477.5670330053997,467.6230128118159,0
1,False,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,True,True,2,456.0,0.0,-0.5,0.2747935056686401,0.3854330778121948,0.5292124152183533,30.66756143326833,240.32103353827577,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,944.25,0.3333333333333333,0.1666666666666666,0.738140881061554,0.6029894351959229,0.5728476047515869,264.57857977864154,264.57857977864154,0
1,False,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,5,583.0,0.5,0.0,0.4656966924667358,1.0000001192092896,0.6582992076873779,14.52181732032318,14.52181732032318,1
1,False,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,True,True,2,960.0,0.3333333333333333,0.3333333333333333,0.4981886744499206,0.5253975987434387,0.5530126690864563,973.888839368145,973.888839368145,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,72.0,0.0,0.1666666666666666,0.4967393279075622,1.0000001192092896,0.6252349615097046,152.77244127680177,152.77244127680177,0
1,False,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,True,True,3,498.0,1.0,-0.5,0.172609195113182,0.1148773282766342,0.4769267439842224,319.80640197629367,319.80640197629367,0
1,False,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,True,True,0,874.6666666666666,0.6666666666666666,0.1666666666666666,0.2924821376800537,0.1388540863990783,0.5332474708557129,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,True,True,0,405.3333333333333,-0.1666666666666666,0.0,0.2058813869953155,0.9999999403953552,0.5712416768074036,367.51271972924303,367.51271972924303,0
1,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,159.0,0.0,0.0,0.2816846668720245,0.0721558779478073,0.4829345941543579,477.5670330053997,477.5670330053997,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,350.0,0.0,0.0,0.4774458408355713,0.5605907440185547,0.5677940249443054,164.36911345908038,261.2904898703645,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,719.0,0.3333333333333333,0.0,0.4130867123603821,0.1387689709663391,0.6097741723060608,261.2904898703645,261.2904898703645,0
1,False,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,True,True,2,696.0,0.0,0.0,0.2243812680244445,0.4741823971271515,0.453125536441803,180.81651368931503,180.81651368931503,0
0,False,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,True,True,0,480.6666666666667,0.8333333333333334,0.1666666666666666,0.2583748400211334,0.7683122158050537,0.5282414555549622,237.24787717212303,237.24787717212303,0
1,False,2.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,True,True,0,159.0,0.3333333333333333,-0.1666666666666666,0.3277040719985962,0.4678933918476105,0.5091841816902161,528.5622486105857,528.5622486105857,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,371.5,0.1666666666666666,0.0,0.2408702969551086,0.9999999403953552,0.5740375518798828,111.46691455481132,111.46691455481132,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,5,226.0,0.6666666666666666,0.0,0.2639358043670654,0.6472595930099487,0.5904711484909058,37.18409292930151,37.18409292930151,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,2,371.5,0.5,0.0,0.3223778009414673,0.9999999403953552,0.708270251750946,124.68653838397007,124.68653838397007,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,3,1180.0,0.0,0.1666666666666666,0.1471111178398132,0.4734894037246704,0.5662181973457336,221.3564360522166,221.3564360522166,0
0,False,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,True,True,3,995.0,0.5,0.5,0.3670941591262817,0.1524824947118759,0.4411943554878235,299.5818939042521,299.5818939042521,0
0,False,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,True,True,2,453.0,0.1666666666666666,0.0,0.2274056077003479,0.4946739375591278,0.4750393331050873,569.6563980029362,365.4082725829574,0
0,False,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,False,True,0,121.5,-0.1666666666666666,0.6666666666666666,0.2385182529687881,0.2847988903522491,0.3594637215137481,703.0403255919919,703.0403255919919,0
0,False,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,True,True,2,815.6666666666666,0.0,0.1666666666666666,0.4539501070976257,0.5571199655532837,0.4964352548122406,80.59295745156713,80.59295745156713,0
1,False,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,True,True,0,453.0,0.3333333333333333,-0.5,0.3984063267707824,0.1143628880381584,0.5470144748687744,0.0,713.5958196274554,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,True,True,2,662.0,0.0,0.0,0.548904299736023,0.6080265641212463,0.5063670873641968,33.55773222601266,33.55773222601266,0
1,False,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,True,True,0,899.0,1.0,0.0,0.2646340727806091,0.5299344062805176,0.4823543429374695,653.2811528818388,653.2811528818388,0
0,False,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,True,True,0,774.0,-0.6666666666666666,0.0,0.2917976975440979,1.0,0.4987816214561462,0.0,658.5022377502794,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,4,969.5,0.3333333333333333,0.1666666666666666,0.1407803148031234,0.3917103111743927,0.5112687349319458,274.5603157894775,222.4294331294703,0
0,False,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,True,True,2,455.6,0.0,0.1666666666666666,0.4512360095977783,0.1471512168645858,0.3651890158653259,269.6866474463877,487.7329746500491,0
0,False,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,4,74.0,-0.3333333333333333,-0.1666666666666666,0.13764388859272,0.0896954536437988,0.4925584197044372,525.6548809246697,525.6548809246697,0
1,False,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,True,True,3,453.0,0.1666666666666666,-0.1666666666666666,0.316054105758667,0.428168386220932,0.5250670909881592,918.331955005332,318.6457059964409,0
1,False,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,True,True,6,121.5,0.8333333333333334,0.5,0.6865798234939575,0.1056424379348754,0.4107093513011932,604.8292319802936,604.8292319802936,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,True,True,4,957.25,0.8333333333333334,0.0,0.3147958517074585,0.6458431482315063,0.4860504567623138,561.0945150252297,561.0945150252297,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,5,464.0,1.0,-0.1666666666666666,0.3070158064365387,0.414499282836914,0.5964410901069641,630.2687814405845,860.3102838103089,0
1,False,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,True,True,2,159.0,-0.5,0.0,0.2013384997844696,1.0,0.6090438365936279,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,0,304.0,0.0,0.1666666666666666,0.565355658531189,1.0,0.5429522395133972,216.91989015789352,0.0,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,3,464.0,0.0,0.0,0.3088915944099426,0.3854330778121948,0.4474418461322784,330.8982027267199,525.6548809246697,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,969.5,-0.6666666666666666,0.1666666666666666,0.3983508646488189,0.2682520449161529,0.4907495975494385,80.59295745156713,408.9503344916301,0
1,False,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,True,True,0,1157.0,0.5,-0.1666666666666666,0.4082573056221008,0.5132570862770081,0.5033935308456421,676.7843066438388,676.7843066438388,0
1,False,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,True,True,0,1163.0,-0.5,-0.5,0.4467763900756836,0.4734894037246704,0.527596116065979,470.96649280685966,470.96649280685966,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,False,False,6,132.0,0.5,-0.5,0.437703937292099,1.0000001192092896,0.5646117925643921,2045.8307995356583,2045.8307995356583,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,0,964.0,-0.1666666666666666,0.1666666666666666,0.2479159981012344,0.0896954536437988,0.4880004525184631,247.86168128129347,247.86168128129347,0
